title,category
 단독 SK  CDMO도  대박  치나 상장 앞둔 SK팜테코 몸값  조 눈앞,Economic
 보스턴다이내믹스 물류로봇  내년께 대량 상용화 ,Economic
LG엔솔  상장 눈앞   최대   조원 으로  미래 준비  나선다,Economic
스타벅스 기프티콘 불티나게 팔린다 가격 인상 앞두고 사재기 ,Economic
먹통된 국세시스템 원천세 납부   일로 연기,Economic
정용진 부회장  멸공  발언에 신세계 주가 하락   오너리스크 우려,Economic
 이슈진단  변동성 장세땐 지주사 금융주가 대안,Economic
 줌인 이종목  자율주행 기대감에 현대오토에버  씽씽 ,Economic
 고래 삼킨 새우  에디슨모터스 쌍용차 인수 본계약 체결  ,Economic
 고래 삼킨 새우  에디슨모터스  쌍용차 인수 본계약 체결,Economic
카카오   만원선 붕괴 한달간     억 산 개미들  한숨 ,Economic
류영준 사임 후  사상최저가  카뱅 다른 은행주는 상승  증시이슈 ,Economic
 조  싹쓸이 수주 에도 웃지 못한 현대 ,Economic
    만원 월급에   건보료   만원 낸다  직장인은 한숨만,Economic
부천 중동도  리모델링  첫 조합설립 임박,Economic
 시그널  권영수  LG엔솔  시총    조  CATL 추월할 것 ,Economic
LG엔솔    CATL과의 시총 갭 줄어들 것 LG화학 주가도 회복 가능성 ,Economic
오스템임플란트 횡령 금액     억원     억원 커졌다,Economic
   조 공룡  LG엔솔 시총 상위주에는 악재  IPO 새내기에는 호재,Economic
한국  소재강국 되려면   년은 돈 인력 쏟아부을 각오해야,Economic
오스템임플 횡령금    억 더 있었다   총      억 횡령,Economic
 속보  에디슨모터스  쌍용차 최종 인수 본계약 체결,Economic
정용진  군대 안 갔다오면  멸공  못 하나    정치 운운 마라 ,Economic
정용진  멸공  발언에 신세계 주가      급락,Economic
고분양가 대출한파에  계약포기  속출  분양시장 흔들,Economic
 주가 롤코  탔던 에디슨EV 쌍용차 인수계약 체결로 반등하나,Economic
카카오        하락 마감 시총 한 달새  조 증발,Economic
 속보  에디슨모터스  쌍용차 최종 인수 본계약 체결,Economic
소상공인 손실보상 선지급    만원  설 전 지급 ,Economic
쌍용차 에디슨 손잡았지만 인수까지는  여전히 산 넘어 산 ,Economic
    웃돈 주고 사가더니  이젠 절반은  주인없음  아파트 경매도 꽁꽁,Economic
 IPO 절차 돌입  LG에너지솔루션  해외 기관에서 주식 더 달라 부탁 ,Economic
정용진 이번엔  멸코   코로나 박멸엔 오뚜기 순후추 라면 ,Economic
정용진  노빠꾸  인스타그램 신세계 주가는  빠꾸 ,Economic
권영수 LG엔솔  CATL 가치  곧 따라잡는다 LG화학 주가도 회복될 것 ,Economic
미세먼지 밤부터 해소  최대  cm  퇴근길 수도권 눈,Economic
대장동 첫 공판 선 김만배  이재명 방침 따른 것  배임 아냐 ,Economic
이자 장사는  양날의 칼    플랫폼 차별화하고 글로벌 영토 넓혀야,Economic
한은  이번주 기준금리 한번 더 올린다  연말까지 최고       ,Economic
신세계 주가      급락 정용진  멸공  논란 영향 ,Economic
악화하는 영업환경에     카드사 희망퇴직 러시,Economic
 생생경제    만여 명 일자리 걸린 쌍용차 M A 무사히 마무리 돼야 ,Economic
에디스모터스 쌍용차 M A본계약 체결,Economic
법원  쌍용차 에디슨모터스 인수합병 본계약 허가 종합 ,Economic
 관가뒷담  김동연은  디스 한 경제정책  홍남기는  실드 ,Economic
 마켓뷰  여전한 불확실성에 코스피     선 마감 외국인 기관  팔자 ,Economic
 남양유업 매각 분쟁  법정다툼 가열 무슨 일이 ,Economic
졸업 맞아  올랐다 내렸다  널 뛰는 꽃값,Economic
유동성 위기 겪는 나스닥 상장사 스펙트럼과  혈맹 맺은 한미약품,Economic
LG엔솔 권영수  중국 시장 적극 공략하고  위 CATL 추월할 것  종합 ,Economic
 삼성전자 올해 메모리업 반등으로 매출    조원 넘을 듯  증권가 목표주가 상향,Economic
 스타벅스 안 가련다  불매 조짐   멸공 정용진  신세계 오너 리스크 현실로 ,Economic
지난해  떡상  테라 솔라나     년 톱   코인 톺아보기,Economic
자산  조원 월급쟁이 부자가 아침에 깨서 가장 먼저 하는 일,Economic
 영상  정용진의 멸공  오너리스크 현실화되나 신세계  동반 약세,Economic
CJ대한통운 파업  주째  파업권 박탈해야      명 국민청원,Economic
LX인터내셔널  중국산 요소     톤 국내 반입    일 도착,Economic
 마켓인 한국자산에셋운용    지방 검찰청 본사 건물 매입,Economic
 영상 LG엔솔  증설에  조 투입 CATL과의 시총 갭 줄어들 것 ,Economic
직장인 웃고 울리는 연말정산  올해 크게 달라진 점은 ,Economic
    만원 아이언     만원에 당근 올려도 산다  골프용품 대란,Economic
LG생건  상장후     최대 폭락    황제   붕괴,Economic
당국   차 접종자  미접종자보다 감염 위험        ,Economic
 미 연준 공격적 긴축  아시아 시장에 더 큰 충격 ,Economic
 생생경제   환율      원 갈 수도    통화스와프 방어막도 뚫려 ,Economic
 외인 주주 잡자  금융그룹  연초부터  바쁘다 바빠 ,Economic
 흙파고  올해는 집값 오를까  내릴까 ,Economic
오토앤  수요예측 경쟁률     대   공모가     원 확정,Economic
카카오  긴축 우려 등에   만원 붕괴 목표주가 줄하향,Economic
  유럽 방역패스 훑어보니 정부는  도입  국민은  저항  패턴 유사,Economic
 월 시작하는 코인실명제    어떻게 가 없다,Economic
현대차그룹 넘봤는데 카카오그룹   잇단 악재에    조  붕괴 ,Economic
정용진이 쏘아올린  멸공   스타벅스 불매운동으로 번지나,Economic
 CEO리스크에 흔들리는 주가  신세계   멸공 논란에      폭락,Economic
금리 인상 외인 매수세   은행   훨훨 ,Economic
새해 일반 공모주 청약  스타트  케이옥션 오토앤  주목 ,Economic
 년만에 황제주 내준 LG생건   주 신저가 아모레 K뷰티에 무슨일,Economic
 연초부터 난리났네  오스템 회장이 사들인 APS홀딩스 올해     빠졌다,Economic
LG엔솔 청약으로 한우파티 하려면 어떤 증권사가 가장 유리할까,Economic
 주간 증시 전망    새해에도 빅테크  겹겹규제  투자 위험 요인 될까,Economic
겹악재 만난 카카오  주가  와르르   이달에만 시총  조 가까이 증발,Economic
    만 황제주  깨진 LG생활건강  중국 소비 둔화에 면세 매출 뚝   증시이슈 ,Economic
작년 국민연금  건설 화장품 등 경기민감주 집중 매수,Economic
 세대실손     깎아준다고      줄어드는 혜택 확인해야,Economic
 극과 극  엇갈리는 암호화폐 전망  비트코인  억원 간다  vs   원으로 수렴 ,Economic
정용진  멸공  발언 이후 신세계 주가       ,Economic
 단독  산본도  리모델링 연합회  발족    기신도시 정비사업 속도낼까,Economic
 마트서 일은 해도 되고 쇼핑은 안된다니   방역패스 모순,Economic
카카오뱅크  금융 대장주  가까스로 유지   KB금융 바짝 추격,Economic
연초 카드사 희망퇴직  러시  신한카드에 우리카드까지,Economic
 멸공 리스크는 처음  신세계    급락에 개미들 곡소리,Economic
 증시 블랙홀  LG에너지솔루션  적정가격은  시총    조 ,Economic
정용진  멸공  그뒤  신세계 주가 급락 오늘만      빠졌다,Economic
카카오의 격세지감    올해만 시총  조 증발 ,Economic
 먹튀 논란  류영준  카카오 대표직 자진 사퇴,Economic
 일문일답  권영수  LG엔솔   CATL보다 높은 점유율 확보할 것 ,Economic
법원  에디슨모터스 쌍용차 인수 투자계약 허가  본계약 체결,Economic
권영수 부회장  완성차업체 배터리 내재화 성공 가능성 제한적일 것 ,Economic
미국발 긴축 한파에 다시 움츠러든 국내 증시,Economic
    양도차익      환수하자더라  김동연이 폭로한 희비극,Economic
떠오르는 차세대 면역항암제  TIGIT 억제제   국내 대표주자는,Economic
대웅제약  이나보글리플로진 메트포르민 복합제 임상 상 승인,Economic
정용진  멸공  논란에 스타벅스 불매 운동 움직임,Economic
 위험의 외주화  외면한 한전의 안전대책  사고 막을 수 있을까,Economic
힘 받는  꽃샘 추경   이르면 이번 주 결정    초과세수   조 추가  관측도,Economic
비트코인   일 만에 반등  아슬아슬  vs  장기 우상향 ,Economic
수급은 꼬였는데  집값 잡혔다  자화자찬  정부,Economic
코스피  외인 기관 매도에     선 하락 카카오   만원 붕괴,Economic
 악재 넘어 또 악재  카카오   추풍낙엽  시총    조 무너져 종합 ,Economic
 단독 오스템임플란트 횡령액 커진다    곧 공시예정 ,Economic
문대통령  오미크론  마지막 고비 될수도  차접종 빨리 결론 ,Economic
마켓컬리 프레시지에  수천억  알고보니 홍콩  큰 손 이었다,Economic
 그냥 벌금   만 원 낼게  방역패스 의무화 첫날 고성 오간 대형마트,Economic
한국  일본 제치고 미국산 쇠고기 최대 수입국 된다,Economic
정용진 한마디에 신세계그룹   폭삭  시총     억 증발,Economic
 RNA 전성시대  글로벌 제약업계는  RNA  패권 전쟁 중,Economic
셀트리온 셀트리온헬스케어  총      억원 자사주 매입 결정,Economic
얼어붙은 아파트 경매 시장   지난달 낙찰률 연중 최저,Economic
  일부터 소상공인 손실보상    만원 선지급 신청   만개사 선지급 받는다,Economic
 줌인  코 무늬로 동물등록  삼성이 알아보고  CTA가 상 준  스타트업,Economic
권영수 LG엔솔 부회장    조 재원 기반  위 CATL 시총 곧 잡아  종합 ,Economic
   쌍용차 에디슨모터스 투자계약 허가  본계약 체결 절차 돌입 ,Economic
에디슨모터스 쌍용차  인수 본계약 합의 법원도 허가,Economic
법원  쌍용차 에디슨모터스 인수 본계약 체결 허가,Economic
고소득 직장인  올해부터 월   만원 건보료 더 낸다,Economic
정용진  멸공  발언에 신세계 주가 급락 오너리스크 우려,Economic
 핫스탁 에디슨EV 까스텔바작 JW신약 종합 ,Economic
 빚투 영끌 열기 식었나    대 은행 가계대출 일주일새     억 줄었다,Economic
펄프값 겨우 안정화됐는데   제지업계  해상운임탓 또  비명 ,Economic
     사회초년생   생애 첫 차  뭘 살까 고민된다면   모저모 ,Economic
 외환마감 환율      원 고점인식에  거래일 만에 하락 전환,Economic
토종 바이오    조 시장  엑소좀  치료제 개발 속도 임상시험 눈앞,Economic
원 달러 환율        원 마감  거래일만에 하락,Economic
긴축 우려에 코스피    가까이 하락 기관  일째 순매도 종합 ,Economic
SK 친환경 반도체 전략 첫 줄에 이름 올린   ,Economic
 속보  법원  쌍용차 에디슨모터스 인수합병 본계약 허가,Economic
 누이떠  LG에너지솔루션 얼마나 오를까  증권사 해외투자자 평가는,Economic
 쇼티지 지속   반도체  여전히 매력,Economic
카카오  긴축 우려 등에   만원 붕괴 목표주가 줄하향 종합 ,Economic
경제위기 스리랑카  일대일로 빚  에 채무 재조정 요구,Economic
 안전하게 배달  쿠팡   코로나 방역 강화  영상 공개,Economic
삼성 QD디스플레이  컬러   시야각  글로벌 인증 획득,Economic
변동성 확대 진입한 코스피 코스닥  불안 가중  외국인 기관 동반 매도,Economic
최태원 차녀 최민정    CES서 투자자 스타트업 대표들 만났다,Economic
코스피 데뷔 앞둔 LG엔솔  CATL보다 수주잔고 많아 점유율 제칠 것 ,Economic
쌍용차  가성비 앞세운 첫 전기차  코란도 이모션  사전계약,Economic
차기 저축은행중앙회장 민관 경쟁구도 수면위로,Economic
삼성전자    판 국민연금     개 종목   이상 매수 ,Economic
 단독 소맥 열량이 피자  조각  이젠 술도 칼로리 표시한다,Economic
LG엔솔  상장 재원으로 생산능력 확대하고 차세대 배터리 개발 ,Economic
원 달러 환율    원 내린       원 마감,Economic
LG디스플레이  주가 상승 여력 여전히 높다  증권가 목표가 줄상향,Economic
법원  쌍용차 투자계약 허가   시에 본계약 체결,Economic
코스피  긴축 우려 지속에 기관  팔자  코스닥       ,Economic
ASML  EUV장비 생산 차질  공식화 삼성 SK  악재  가능성,Economic
비트코인   긴축 카자흐 악재로  털썩      만원대서 반전하나,Economic
법원  쌍용차 에디슨모터스 인수합병 본계약 허가,Economic
LG생건 아모레   분기 실적 우려에 급락 목표가 줄하향 종합 보 ,Economic
보금자리론 차주  매년  추가 주택 취득  검증받는다,Economic
 국토보유세 토지이익배당제  가구원 적을수록 불리  주장 제기,Economic
다시 볕드는 한화솔루션  만원대 회복 눈앞,Economic
LG에너지솔루션  SK하이닉스 제치나 상장 후 복병은 ,Economic
